CLASS,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
MALICIOUS,665.819729,CIlEYG1fco5oTqzKk3,192.168.1.112,52227,109.252.249.49,445,tcp,0.05941,0,0,REJ,1,52,1,40
MALICIOUS,670.718044,Co3yZA3fFe9nOP3Z07,192.168.1.112,52507,212.247.196.23,445,tcp,0.042412,0,0,REJ,1,52,1,40
MALICIOUS,667.051778,CxRdg3UADHaJZD7xf,192.168.1.112,52298,212.247.196.19,445,tcp,0.039,0,0,REJ,1,52,1,40
MALICIOUS,671.769438,Cvyuba1Fy1t7QtDaJl,192.168.1.112,52562,212.247.196.24,445,tcp,0.042351,0,0,REJ,1,52,1,40
MALICIOUS,667.2617,CXDSiaXkFn53xqJW2,192.168.1.112,52305,71.208.169.232,445,tcp,0.148439,0,0,REJ,1,52,1,40
MALICIOUS,671.919981,CO3rZi3quFvSEXPfa,192.168.1.112,52582,222.229.11.102,445,tcp,0.265473,0,0,REJ,1,52,1,40
MALICIOUS,668.102825,CWCMHf2ainRgg71QI6,192.168.1.112,52354,212.247.196.20,445,tcp,0.042361,0,0,REJ,1,52,1,40
MALICIOUS,672.820964,CCu1OK1ZLmOtzNMqxh,192.168.1.112,52619,212.247.196.25,445,tcp,0.041909,0,0,REJ,1,52,1,40
MALICIOUS,669.15502,Cldqmo2eqsVRmSCr3j,192.168.1.112,52406,212.247.196.21,445,tcp,0.041691,0,0,REJ,1,52,1,40
MALICIOUS,669.525317,CoRTy41PdbCh7VjMO3,192.168.1.112,52423,66.45.247.193,445,tcp,0.10128,0,0,REJ,1,52,1,40
MALICIOUS,561.165837,C79gbN2tvv3GDjfG6e,fe80::da58:d7ff:fe00:f72,135,fe80::5440:d617:fa87:1f07,136,icmp,53.632042,48,48,OTH,2,144,2,144
MALICIOUS,674.554203,CcccLW3hZBPYiIgfJj,192.168.1.112,52725,177.66.14.62,445,tcp,0.254551,0,0,REJ,1,52,1,72
MALICIOUS,674.92362,CX9Tr53vhzi4Xs3et1,192.168.1.112,52735,212.247.196.27,445,tcp,0.042208,0,0,REJ,1,52,1,40
MALICIOUS,675.404773,CRPc6XnnY8QsOu9gd,192.168.1.112,52765,95.143.128.162,445,tcp,0.009229,0,0,REJ,1,52,1,40
MALICIOUS,675.654413,CBJXY67nUq5xyvu6c,192.168.1.112,52781,79.52.14.138,445,tcp,0.094538,0,0,REJ,1,52,1,40
MALICIOUS,671.268136,CltedX3t4oeo94jlWj,192.168.1.112,52507,212.247.196.23,445,tcp,0.041996,0,0,REJ,1,52,1,40
MALICIOUS,675.975405,CbcgeS3yZ7ZDFhsOXf,192.168.1.112,52795,212.247.196.28,445,tcp,0.042896,0,0,REJ,1,52,1,40
MALICIOUS,672.309665,Cr5ZPX3q81pHjC1v85,192.168.1.112,52562,212.247.196.24,445,tcp,0.042367,0,0,REJ,1,52,1,40
MALICIOUS,677.026404,CqLMir4PxkUGGP8u74,192.168.1.112,52854,212.247.196.29,445,tcp,0.041819,0,0,REJ,1,52,1,40
MALICIOUS,672.67988,CWwL584AjWSGahLM6c,192.168.1.112,52582,222.229.11.102,445,tcp,0.265253,0,0,REJ,1,52,1,40
MALICIOUS,677.379275,CVAYL83kE8J8oaoX9f,192.168.1.112,52876,59.95.19.248,445,tcp,0.205033,0,0,REJ,1,52,1,40
MALICIOUS,673.360473,CvsA0l4lT27QH9Pi26,192.168.1.112,52619,212.247.196.25,445,tcp,0.041761,0,0,REJ,1,52,1,40
MALICIOUS,679.129173,CecIkx1ZcJYIxK1nOk,192.168.1.112,52974,212.247.196.31,445,tcp,0.042431,0,0,REJ,1,52,1,40
MALICIOUS,679.581978,CPXIS33JhqNX40wi11,192.168.1.112,52999,79.59.216.24,445,tcp,0.055338,0,0,REJ,1,52,1,40
MALICIOUS,679.580726,CtmTmi1dtaSmAj4dJ2,192.168.1.112,52995,201.67.238.137,445,tcp,0.277499,0,0,REJ,1,52,1,40
MALICIOUS,675.463655,CmSSfK2LO6uZOC4h43,192.168.1.112,52735,212.247.196.27,445,tcp,0.042511,0,0,REJ,1,52,1,40
MALICIOUS,675.313986,C8bJx1fp8BqaqCkvg,192.168.1.112,52725,177.66.14.62,445,tcp,0.254424,0,0,REJ,1,52,1,72
MALICIOUS,675.914231,CW5QA72yi38tZlBeKl,192.168.1.112,52765,95.143.128.162,445,tcp,0.017726,0,0,REJ,1,52,1,40
MALICIOUS,676.25463,CbIQab1TTfFDYbQnQd,192.168.1.112,52781,79.52.14.138,445,tcp,0.094955,0,0,REJ,1,52,1,40
MALICIOUS,676.525715,CaSVmQ3LkDQ8l5g8N3,192.168.1.112,52795,212.247.196.28,445,tcp,0.042516,0,0,REJ,1,52,1,40
MALICIOUS,681.231839,CWnvk74YPGDUv9yEy3,192.168.1.112,53095,212.247.196.33,445,tcp,0.040838,0,0,REJ,1,52,1,40
MALICIOUS,681.23757,C5FeEJ1pZUf0SaPp65,192.168.1.112,53097,12.204.75.121,445,tcp,0.162806,0,0,REJ,1,52,1,40
MALICIOUS,677.576964,CMeW2y2IZQ1f7jrHVl,192.168.1.112,52854,212.247.196.29,445,tcp,0.041812,0,0,REJ,1,52,1,40
MALICIOUS,678.087225,CT7wyP2biX7icuOsle,192.168.1.112,52876,59.95.19.248,445,tcp,0.205035,0,0,REJ,1,52,1,40
MALICIOUS,683.23602,CXFVYZ1yrjVmOJ5cE1,192.168.1.112,53212,98.120.30.154,445,tcp,0.148832,0,0,REJ,1,52,1,40
MALICIOUS,679.669972,CRVEDh4VjPp1C6ewl7,192.168.1.112,52974,212.247.196.31,445,tcp,0.042202,0,0,REJ,1,52,1,40
MALICIOUS,680.130871,ClKCfN2lv8cT0Ijfbe,192.168.1.112,52999,79.59.216.24,445,tcp,0.056413,0,0,REJ,1,52,1,40
MALICIOUS,680.360815,CTcX8k4Zu0iumgNFHj,192.168.1.112,52995,201.67.238.137,445,tcp,0.277943,0,0,REJ,1,52,1,40
MALICIOUS,681.77267,C55lWj4AlGO51mgc8d,192.168.1.112,53095,212.247.196.33,445,tcp,0.040634,0,0,REJ,1,52,1,40
MALICIOUS,681.902669,C5tEnh1RKwXBFIVbR3,192.168.1.112,53097,12.204.75.121,445,tcp,0.162917,0,0,REJ,1,52,1,40
MALICIOUS,687.293435,COmgPL2PGf17MGS1me,192.168.1.112,53448,45.54.129.99,445,tcp,0.14547,0,0,REJ,1,52,1,40
MALICIOUS,687.292563,CqFOig2Nb9P0fELlL9,192.168.1.112,53445,203.227.207.215,445,tcp,0.302557,0,0,REJ,1,52,1,40
MALICIOUS,683.885736,CNYIserSuSjCa9WU1,192.168.1.112,53212,98.120.30.154,445,tcp,0.148853,0,0,REJ,1,52,1,40
MALICIOUS,690.826575,C7rqkl481tonQ7YmY5,192.168.1.112,53666,124.33.192.195,445,tcp,0.24717,0,0,REJ,1,52,1,40
MALICIOUS,691.599069,C5AIJ712TKwTaxNhIa,192.168.1.112,53709,209.198.105.209,445,tcp,0.117015,0,0,REJ,1,52,1,40
MALICIOUS,687.941497,CbcOca4K6lrLkDBP7e,192.168.1.112,53448,45.54.129.99,445,tcp,0.1465,0,0,REJ,1,52,1,40
MALICIOUS,688.092245,CI9we638LXzlbNcHCi,192.168.1.112,53445,203.227.207.215,445,tcp,0.303018,0,0,REJ,1,52,1,40
MALICIOUS,693.14993,CKQDyJ23salb69tgea,192.168.1.112,53814,12.110.229.250,445,tcp,0.153504,0,0,REJ,1,52,1,46
MALICIOUS,693.850991,CLdKDC124ONojG8u6d,192.168.1.112,53848,212.247.196.45,445,tcp,0.042683,0,0,REJ,1,52,1,40
MALICIOUS,694.903394,CvODsmAqRtX8RYud5,192.168.1.112,53915,217.92.80.82,445,tcp,0.045908,0,0,REJ,1,52,1,40
MALICIOUS,691.577237,CpiYdT1PImPRAEfaEg,192.168.1.112,53666,124.33.192.195,445,tcp,0.2472,0,0,REJ,1,52,1,40
MALICIOUS,696.454973,CvT8Yt3hVfiHjCvjG5,192.168.1.112,54025,181.23.170.19,445,tcp,0.322985,0,0,REJ,1,52,1,40
MALICIOUS,692.207539,Cigrcr3hxPchOrY3nb,192.168.1.112,53709,209.198.105.209,445,tcp,0.117535,0,0,REJ,1,52,1,40
MALICIOUS,697.208713,C3zzd41Dv6PsebCmt2,192.168.1.112,54073,194.250.135.180,445,tcp,0.029116,0,0,REJ,1,52,1,40
MALICIOUS,698.056897,C24dTW1N8mZ4CDwSA3,192.168.1.112,54120,212.247.196.49,445,tcp,0.042429,0,0,REJ,1,52,1,40
MALICIOUS,698.310391,CxRLQj5LuONp1sSfe,192.168.1.112,54142,138.197.21.215,445,tcp,0.094907,0,0,REJ,1,52,1,40
MALICIOUS,693.800131,CRQkDG1iBAurAMVTJ6,192.168.1.112,53814,12.110.229.250,445,tcp,0.153421,0,0,REJ,1,52,1,46
MALICIOUS,694.391394,C0bcKu33OOcdhITeXa,192.168.1.112,53848,212.247.196.45,445,tcp,0.042304,0,0,REJ,1,52,1,40
MALICIOUS,695.452639,CaTEUe4qFVapOzkK0j,192.168.1.112,53915,217.92.80.82,445,tcp,0.045866,0,0,REJ,1,52,1,40
MALICIOUS,701.612966,CKfOM21EtwBYXtKsZ4,192.168.1.112,54357,187.108.13.223,445,tcp,0.26393,0,0,REJ,1,52,1,40
MALICIOUS,697.285397,Cmkug3lPSwZXnG018,192.168.1.112,54025,181.23.170.19,445,tcp,0.322294,0,0,REJ,1,52,1,40
MALICIOUS,697.745923,CcEUXU2Ni9z3UXakO7,192.168.1.112,54073,194.250.135.180,445,tcp,0.029143,0,0,REJ,1,52,1,40
MALICIOUS,702.263262,CVTLci184eQz6DIMlj,192.168.1.112,54404,212.247.196.53,445,tcp,0.042674,0,0,REJ,1,52,1,40
MALICIOUS,702.714822,C24qGH3dBFZHLtHCl2,192.168.1.112,54429,46.243.65.214,445,tcp,0.032608,0,0,REJ,1,52,1,40
MALICIOUS,698.606831,Cchpta2OCznu5bZER1,192.168.1.112,54120,212.247.196.49,445,tcp,0.042561,0,0,REJ,1,52,1,40
MALICIOUS,698.90764,CALCyd208XrAnRYX5a,192.168.1.112,54142,138.197.21.215,445,tcp,0.09435,0,0,REJ,1,52,1,40
MALICIOUS,703.817339,CMW5P11Nlu6sBLkTU1,192.168.1.112,54508,217.166.34.122,445,tcp,0.018765,0,0,REJ,1,52,1,40
MALICIOUS,703.817955,C7061e41dipUhDQApi,192.168.1.112,54510,23.94.112.15,445,tcp,0.168683,0,0,REJ,1,52,1,40
MALICIOUS,703.815985,Cb25W61zKwTMooBfX4,192.168.1.112,54503,63.140.56.254,445,tcp,0.186821,0,0,REJ,1,52,1,82
MALICIOUS,704.296019,Cu4FzM4YHxdqJRxd9,192.168.1.112,54542,60.91.24.22,445,tcp,0.284568,0,0,REJ,1,52,1,40
MALICIOUS,705.417661,CAu5gG3xk4qcEhWKmg,192.168.1.112,54622,212.247.196.56,445,tcp,0.041915,0,0,REJ,1,52,1,40
MALICIOUS,706.469294,Ce1D7tcBkiM6EjcMa,192.168.1.112,54691,212.247.196.57,445,tcp,0.041687,0,0,REJ,1,52,1,40
MALICIOUS,702.372758,CiYMJf4dvgZFf1S2T8,192.168.1.112,54357,187.108.13.223,445,tcp,0.266311,0,0,REJ,1,52,1,40
MALICIOUS,702.162678,CMyLfa1eeUs7e1jbS5,192.168.1.112,54398,219.97.193.213,445,tcp,0.630798,0,0,REJ,1,52,1,40
MALICIOUS,702.803224,CVRCcG1fFST7J14ebb,192.168.1.112,54404,212.247.196.53,445,tcp,0.04256,0,0,REJ,1,52,1,40
MALICIOUS,707.521218,CbV9gT222Koxo7MWJc,192.168.1.112,54767,212.247.196.58,445,tcp,0.041649,0,0,REJ,1,52,1,40
MALICIOUS,703.254037,CNJUOdbhVstUr6g5l,192.168.1.112,54429,46.243.65.214,445,tcp,0.026965,0,0,REJ,1,52,1,40
MALICIOUS,708.571547,CEF2Se3yhKuC2WehT8,192.168.1.112,54837,212.247.196.59,445,tcp,0.041998,0,0,REJ,1,52,1,40
MALICIOUS,702.963692,Cdj8r83lgMrcgnC3d2,192.168.1.112,54452,179.11.167.4,445,tcp,1.158547,0,0,REJ,1,52,1,40
MALICIOUS,708.472299,CTWosm2EIi4VK7Bc2h,192.168.1.112,54831,201.86.238.161,445,tcp,0.256155,0,0,REJ,1,52,1,40
MALICIOUS,704.33498,CcJj9w1Uq5Jl1hEUH5,192.168.1.112,54508,217.166.34.122,445,tcp,0.018484,0,0,REJ,1,52,1,40
MALICIOUS,704.485337,CAPy7T1UPAomQaGlXh,192.168.1.112,54510,23.94.112.15,445,tcp,0.168638,0,0,REJ,1,52,1,40
MALICIOUS,704.505548,CEltyu1HztiPEw7Dji,192.168.1.112,54503,63.140.56.254,445,tcp,0.186866,0,0,REJ,1,52,1,82
MALICIOUS,709.623093,CvEvbV2BPFxFPZISz2,192.168.1.112,54912,212.247.196.60,445,tcp,0.042004,0,0,REJ,1,52,1,40
MALICIOUS,705.086147,CAmyus3Me5JbiYOPx5,192.168.1.112,54542,60.91.24.22,445,tcp,0.284415,0,0,REJ,1,52,1,40
MALICIOUS,705.967817,CNyXPJ2cmOpbWAWH53,192.168.1.112,54622,212.247.196.56,445,tcp,0.041834,0,0,REJ,1,52,1,40
MALICIOUS,710.674749,CvlTdU1xVwj4Sjwnih,192.168.1.112,54985,212.247.196.61,445,tcp,0.041536,0,0,REJ,1,52,1,40
MALICIOUS,707.009045,CiAqgOIcySEYQNYVd,192.168.1.112,54691,212.247.196.57,445,tcp,0.041594,0,0,REJ,1,52,1,40
MALICIOUS,711.727467,C8Y6rdsk5iFn3tbq,192.168.1.112,55059,212.247.196.62,445,tcp,0.041489,0,0,REJ,1,52,1,40
MALICIOUS,708.060948,C3R3da4DHpPZoii98,192.168.1.112,54767,212.247.196.58,445,tcp,0.041465,0,0,REJ,1,52,1,40
MALICIOUS,712.628802,CrvPAd3TgFF1digEj6,192.168.1.112,55121,198.84.114.26,445,tcp,0.161335,0,0,REJ,1,52,1,40
MALICIOUS,712.777993,CIYLVb35LIVn6Zh9ja,192.168.1.112,55135,212.247.196.63,445,tcp,0.042293,0,0,REJ,1,52,1,40
MALICIOUS,709.112483,Cifb8SMod8d0JGL39,192.168.1.112,54837,212.247.196.59,445,tcp,0.041877,0,0,REJ,1,52,1,40
MALICIOUS,709.232713,Cx8aq13WYptrP1lY3l,192.168.1.112,54831,201.86.238.161,445,tcp,0.256108,0,0,REJ,1,52,1,40
MALICIOUS,710.163693,CC6zEyfWDjB8fYbk1,192.168.1.112,54912,212.247.196.60,445,tcp,0.042209,0,0,REJ,1,52,1,40
MALICIOUS,714.880829,CiMwFB1bLRzgFc06l8,192.168.1.112,55287,212.247.196.65,445,tcp,0.043542,0,0,REJ,1,52,1,40
MALICIOUS,711.215515,CEvLjK38P7dTzpC4F3,192.168.1.112,54985,212.247.196.61,445,tcp,0.041521,0,0,REJ,1,52,1,40
MALICIOUS,712.276352,CWsxAo4hvJuOGFsZa5,192.168.1.112,55059,212.247.196.62,445,tcp,0.041216,0,0,REJ,1,52,1,40
MALICIOUS,713.318257,C570Wi2nMth8PLLds3,192.168.1.112,55135,212.247.196.63,445,tcp,0.041862,0,0,REJ,1,52,1,40
MALICIOUS,713.287977,CoAYEunA7KQJi2Qoj,192.168.1.112,55121,198.84.114.26,445,tcp,0.161442,0,0,REJ,1,52,1,40
MALICIOUS,718.137777,CVehuwSa2KLehMEEk,192.168.1.112,55524,97.126.245.201,445,tcp,0.20548,0,0,REJ,1,52,1,40
MALICIOUS,719.08736,C6doFxilUCqrd96Sj,192.168.1.112,55588,212.247.196.69,445,tcp,0.044594,0,0,REJ,1,52,1,40
MALICIOUS,715.420866,CpXthM2jC1YgvM9ypf,192.168.1.112,55287,212.247.196.65,445,tcp,0.043436,0,0,REJ,1,52,1,40
MALICIOUS,719.718975,CA8zpe4M7fq7RIAXW5,192.168.1.112,55649,186.250.199.41,445,tcp,0.274969,0,0,REJ,1,52,1,40
MALICIOUS,720.342121,Cy5ZU4Z9pWABJxMY,192.168.1.112,55692,174.77.161.161,445,tcp,0.177732,0,0,REJ,1,52,1,40
MALICIOUS,720.68912,CMgeAd3hEHqJNtIYcd,192.168.1.112,55718,190.235.44.191,445,tcp,0.22235,0,0,REJ,1,52,1,40
MALICIOUS,716.162935,CO6xPo4yN7z05bSl64,192.168.1.112,55378,191.21.29.186,445,tcp,1.733781,0,0,REJ,1,52,1,40
MALICIOUS,723.292849,CN1YV5PsLoV4Djtbe,192.168.1.112,55911,212.247.196.73,445,tcp,0.042679,0,0,REJ,1,52,1,40
MALICIOUS,718.846865,CK4hywWlY83RoRg42,192.168.1.112,55524,97.126.245.201,445,tcp,0.20611,0,0,REJ,1,52,1,40
MALICIOUS,719.637422,CDfYm0313vhvWjFgX,192.168.1.112,55588,212.247.196.69,445,tcp,0.044943,0,0,REJ,1,52,1,40
MALICIOUS,718.365871,Cq1py04ZpJqfaNcUU9,192.168.1.112,55541,191.138.19.217,445,tcp,1.5603,0,0,REJ,1,52,1,40
MALICIOUS,720.488407,CX8iSc3CK0rZ2e2UJf,192.168.1.112,55649,186.250.199.41,445,tcp,0.256133,0,0,REJ,1,52,1,40
MALICIOUS,725.226385,CZtUzAR45Ik4xhjW2,192.168.1.112,56065,171.14.231.95,445,tcp,0.375699,0,0,REJ,1,52,1,40
MALICIOUS,721.019188,CLcSy92O3fnGbpPiEa,192.168.1.112,55692,174.77.161.161,445,tcp,0.17775,0,0,REJ,1,52,1,40
MALICIOUS,721.409819,CdmPSz20OEnXnDVx8c,192.168.1.112,55718,190.235.44.191,445,tcp,0.222302,0,0,REJ,1,52,1,40
MALICIOUS,727.499377,CygpGJ1C5wdzVJZZzh,192.168.1.112,56241,212.247.196.77,445,tcp,0.040438,0,0,REJ,1,52,1,40
MALICIOUS,727.430141,ClgmSS2iaR7eNR1yq,192.168.1.112,56240,104.237.154.204,445,tcp,0.152425,0,0,REJ,1,52,1,40
MALICIOUS,723.832981,CGb8WN2ykqnDJFDpAb,192.168.1.112,55911,212.247.196.73,445,tcp,0.042453,0,0,REJ,1,52,1,40
MALICIOUS,729.05225,CdsVQB2iNyaqXBg0we,192.168.1.112,56357,81.96.17.22,445,tcp,0.033841,0,0,REJ,1,52,1,40
MALICIOUS,725.296278,C099Vy30CWVvLU8rs5,192.168.1.112,56069,191.86.235.249,445,tcp,0.237036,0,0,REJ,1,52,1,40
MALICIOUS,730.15403,CnuMKf3k21UwOac6N1,192.168.1.112,56445,116.79.237.199,445,tcp,0.153486,0,0,REJ,1,52,1,40
MALICIOUS,730.253684,CSGqzFuSVaQwQQoNc,192.168.1.112,56455,187.1.172.25,445,tcp,0.240149,0,0,REJ,1,52,1,40
MALICIOUS,730.254833,CtVpqe2HdOCSxR28yc,192.168.1.112,56461,150.49.17.85,445,tcp,0.296597,0,0,REJ,1,52,1,40
MALICIOUS,730.653301,CoXjdc1QitNZR2Fs59,192.168.1.112,56495,212.247.196.80,445,tcp,0.040462,0,0,REJ,1,52,1,40
MALICIOUS,730.504208,C7dyM62C0ojAcJJT5f,192.168.1.112,56481,60.114.234.84,445,tcp,0.277902,0,0,REJ,1,52,1,40
MALICIOUS,726.10641,CMerWI3aqRoT4QQTUk,192.168.1.112,56065,171.14.231.95,445,tcp,0.37639,0,0,REJ,1,52,1,40
MALICIOUS,731.704553,CzBw4mwzxf5VGr3H,192.168.1.112,56575,212.247.196.81,445,tcp,0.040023,0,0,REJ,1,52,1,40
MALICIOUS,728.0392,CqoYTGtInhxsnX3H9,192.168.1.112,56241,212.247.196.77,445,tcp,0.040658,0,0,REJ,1,52,1,40
MALICIOUS,728.079505,CzwtvmjDbzbX2UFXb,192.168.1.112,56240,104.237.154.204,445,tcp,0.152562,0,0,REJ,1,52,1,40
MALICIOUS,732.51774,Cdgv2o3zPPMRJ779Ul,192.168.1.112,56646,182.190.81.251,445,tcp,0.218153,0,0,REJ,1,52,1,40
MALICIOUS,726.397714,CmrVcI21EGXbNWvTbi,192.168.1.112,56156,179.120.128.77,445,tcp,2.888207,0,0,REJ,1,52,1,40
MALICIOUS,733.808163,CWpNRQ3Iy9ubWCRuRj,192.168.1.112,56745,212.247.196.83,445,tcp,0.040494,0,0,REJ,1,52,1,40
MALICIOUS,729.581578,CJ0Us64ANB578KVrTg,192.168.1.112,56357,81.96.17.22,445,tcp,0.033834,0,0,REJ,1,52,1,40
MALICIOUS,734.859574,C0CMiL1qNmFkFTH4Zd,192.168.1.112,56831,212.247.196.84,445,tcp,0.042302,0,0,REJ,1,52,1,40
MALICIOUS,730.803207,CL7FX22wdvHJ0Z5o6h,192.168.1.112,56445,116.79.237.199,445,tcp,0.13449,0,0,REJ,1,52,1,40
MALICIOUS,730.993592,CTKVGbzmpfa52FRP4,192.168.1.112,56455,187.1.172.25,445,tcp,0.238747,0,0,REJ,1,52,1,40
MALICIOUS,731.193574,CQ6mJ342f41DQ8bdKh,192.168.1.112,56495,212.247.196.80,445,tcp,0.040748,0,0,REJ,1,52,1,40
MALICIOUS,731.0541,Cqff3x2Zs3b4CgzZ8h,192.168.1.112,56461,150.49.17.85,445,tcp,0.296823,0,0,REJ,1,52,1,40
MALICIOUS,735.910732,C67E6S310pcJb3naJb,192.168.1.112,56917,212.247.196.85,445,tcp,0.041649,0,0,REJ,1,52,1,40
MALICIOUS,731.283616,C2NtYX2B6CxroZGiMf,192.168.1.112,56481,60.114.234.84,445,tcp,0.277546,0,0,REJ,1,52,1,40
MALICIOUS,732.245403,C1g3Vs1AEWH8X62Kvl,192.168.1.112,56575,212.247.196.81,445,tcp,0.040051,0,0,REJ,1,52,1,40
MALICIOUS,736.86296,CVlyLD2cOrgNCbOUs8,192.168.1.112,56991,77.233.10.225,445,tcp,0.099409,0,0,REJ,1,52,1,40
MALICIOUS,733.236942,CbOU0l4B8jU2SF9DQ5,192.168.1.112,56646,182.190.81.251,445,tcp,0.213917,0,0,REJ,1,52,1,40
MALICIOUS,738.014023,Ch5cU23EnUjUUR4PKg,192.168.1.112,57091,212.247.196.87,445,tcp,0.042504,0,0,REJ,1,52,1,40
MALICIOUS,738.024186,CVeZ6K3pOXexASFt35,192.168.1.112,57092,89.11.217.204,445,tcp,0.048037,0,0,REJ,1,52,1,40
MALICIOUS,734.348234,CV1bp32XUQzicsvCFa,192.168.1.112,56745,212.247.196.83,445,tcp,0.040656,0,0,REJ,1,52,1,40
MALICIOUS,739.065128,CkSZJgCkLYpn455fa,192.168.1.112,57172,212.247.196.88,445,tcp,0.042364,0,0,REJ,1,52,1,40
MALICIOUS,734.720776,CufalA3JrH1QsuLEZ6,192.168.1.112,56825,179.115.145.43,445,tcp,0.262866,0,0,REJ,1,52,1,40
MALICIOUS,735.399618,CIS2ImhW2t9giaZKg,192.168.1.112,56831,212.247.196.84,445,tcp,0.042377,0,0,REJ,1,52,1,40
MALICIOUS,740.116952,CBfq6L5CQiHdMiXI7,192.168.1.112,57258,212.247.196.89,445,tcp,0.041995,0,0,REJ,1,52,1,40
MALICIOUS,740.417818,CQbWdy2qKV27MQy1x2,192.168.1.112,57295,154.80.253.153,445,tcp,0.165111,0,0,REJ,1,52,1,40
MALICIOUS,736.451167,CZ4Huu1irlI8pe2uhk,192.168.1.112,56917,212.247.196.85,445,tcp,0.041542,0,0,REJ,1,52,1,40
MALICIOUS,737.462694,CLD73V1aK0UVXXjh6a,192.168.1.112,56991,77.233.10.225,445,tcp,0.099236,0,0,REJ,1,52,1,40
MALICIOUS,742.220729,C66wvJM247fSoWVRb,192.168.1.112,57436,212.247.196.91,445,tcp,0.042345,0,0,REJ,1,52,1,40
MALICIOUS,742.271041,C0NK7V1whTO9Y9ZNef,192.168.1.112,57445,1.169.6.100,445,tcp,0.315102,0,0,REJ,1,52,1,40
MALICIOUS,742.373941,CjNRwu2NQSm0orAMg5,192.168.1.112,57462,105.235.95.66,445,tcp,0.338028,0,0,REJ,1,52,1,40
MALICIOUS,738.55453,C3KIVcNwR9lT72g4g,192.168.1.112,57091,212.247.196.87,445,tcp,0.042353,0,0,REJ,1,52,1,40
MALICIOUS,738.574683,Cy07MA2dxU85vjaNY6,192.168.1.112,57092,89.11.217.204,445,tcp,0.048033,0,0,REJ,1,52,1,40
MALICIOUS,739.606262,ColacX3XmYYRftw5sd,192.168.1.112,57172,212.247.196.88,445,tcp,0.042207,0,0,REJ,1,52,1,40
MALICIOUS,743.953361,CPOCdc4TeJHChsFWZk,192.168.1.112,57598,49.147.119.82,445,tcp,0.318009,0,0,REJ,1,52,1,40
MALICIOUS,740.667585,CqzXdz1zeKZ9IwNpU3,192.168.1.112,57258,212.247.196.89,445,tcp,0.041828,0,0,REJ,1,52,1,40
MALICIOUS,741.088489,C3nJkG21YJBpPus9w,192.168.1.112,57295,154.80.253.153,445,tcp,0.165131,0,0,REJ,1,52,1,40
MALICIOUS,741.271235,CqKaAYmtEdrAVBsZh,192.168.1.112,57367,187.90.64.56,445,tcp,0.594828,0,0,REJ,1,52,1,40
MALICIOUS,746.779163,C6foGKbESepPH7m5k,192.168.1.112,57839,176.133.221.128,445,tcp,0.047874,0,0,REJ,1,52,1,40
MALICIOUS,742.760939,CoZD0xY0xY8C8AICk,192.168.1.112,57436,212.247.196.91,445,tcp,0.042279,0,0,REJ,1,52,1,40
MALICIOUS,743.210896,CdYBae1FH826qo4Hl7,192.168.1.112,57462,105.235.95.66,445,tcp,0.153509,0,0,REJ,1,52,1,40
MALICIOUS,743.081403,CwymUC3fwVDXRInxv,192.168.1.112,57445,1.169.6.100,445,tcp,0.314664,0,0,REJ,1,52,1,40
MALICIOUS,748.529227,CZOQC347gmUSHIL25e,192.168.1.112,57991,212.247.196.97,445,tcp,0.109424,0,0,REJ,1,52,1,40
MALICIOUS,744.773454,CWxOkM3pZk8MXUoQM7,192.168.1.112,57598,49.147.119.82,445,tcp,0.317192,0,0,REJ,1,52,1,40
MALICIOUS,749.982596,CZob8O3k9dCUoTS9e4,192.168.1.112,58114,90.191.143.67,445,tcp,0.090891,0,0,REJ,1,52,1,40
MALICIOUS,751.534263,CFtYN53NSoIiDcpj41,192.168.1.112,58259,156.215.78.171,445,tcp,0.094384,0,0,REJ,1,52,1,40
MALICIOUS,747.327439,CAWyGU1ukzHBD9T957,192.168.1.112,57839,176.133.221.128,445,tcp,0.047448,0,0,REJ,1,52,1,40
MALICIOUS,752.635858,CLwKWD44sqVJ0rH1gc,192.168.1.112,58357,173.229.154.74,445,tcp,0.147468,0,0,REJ,1,52,1,40
MALICIOUS,749.139843,CDW7qh4qXDhn84zDcj,192.168.1.112,57991,212.247.196.97,445,tcp,0.098569,0,0,REJ,1,52,1,40
MALICIOUS,754.487759,CbLrVe2HaTzCVCEWcc,192.168.1.112,58518,200.36.185.151,445,tcp,0.193368,0,0,REJ,1,52,1,40
MALICIOUS,750.57161,Cf2x4b1qaCDc9JksYa,192.168.1.112,58114,90.191.143.67,445,tcp,0.062609,0,0,REJ,1,52,1,40
MALICIOUS,750.083499,CqVyP9ue0nTVmyZN1,192.168.1.112,58129,189.67.183.63,445,tcp,1.027336,0,0,REJ,1,52,1,40
MALICIOUS,752.134004,CipUXr10Pkh4YnKrd4,192.168.1.112,58259,156.215.78.171,445,tcp,0.094177,0,0,REJ,1,52,1,40
MALICIOUS,756.942474,CGw96Q1awTzBzShwuf,192.168.1.112,58748,212.247.196.105,445,tcp,0.042672,0,0,REJ,1,52,1,40
MALICIOUS,757.172042,CLgHLA1mmNbioa90g9,192.168.1.112,58774,178.141.99.106,445,tcp,0.073148,0,0,REJ,1,52,1,40
